PERIOD;BRAND OWNER;BRAND;PACKAGE;WEIGHT;FAT;FAT ID;SKU;IF FLAVOURED;ADDITIVES;TASTE;VOLUME SALES;VALUE SALES;PRICE PER UNIT;NUMERIC SELLING DISTRIBIUTION (AVG);WEIGHTED SELLING DISTRIBIUTION (AVG);Average Sales Per Shop Selling
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAVUSH.2SLOY.2% F 120G H ZEMLYANIKA;FLAVOURED;FRUITS/BERRIES;WILD STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAVU.2SLOY.2% F 4x120G(120G FR H KIV&KRY;FLAVOURED;FRUITS/BERRIES;KIWI & GOOSEBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAVU.2SL.2% F 4x120G(120G FR H VISH&C.SM;FLAVOURED;FRUITS/BERRIES;BLACKCURRANT&CHERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;TOPPER;0.1050/KG;5%;5;SAVUSHKIN 5% 105G TO PLOMBIR ZLAK.KHLOP.;FLAVOURED;CEREALS&CHOCOLATE;PLOMBIR FLAVOUR;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;TOPPER;0.1050/KG;5%;5;SAVUSHKIN 5% 105G TO PLOMBIR-VANIL.BISKV;FLAVOURED;VANILLA BISCUIT;PLOMBIR FLAVOUR;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;CUP;0.2200/KG;2%;2;SAVUSHKIN YOG.KOLLEK.2% F 220G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;CUP;0.3500/KG;2%;2;SAVUSHKIN YOG.KOLLEK.2% F 350G PERS&MANG;FLAVOURED;FRUITS/BERRIES;MANGO & PEACH;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;CUP;0.3500/KG;2%;2;SAVUSHKIN YOG.KOLLEK.2% F 350G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;7%;7;SAVUSHKIN YOG.KOLLEK.7% F 120G H ZEMLYAN;FLAVOURED;FRUITS/BERRIES;WILD STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAVUSHKIN YOG.KOLLEK.2% F 120G H LES.YAG;FLAVOURED;FRUITS/BERRIES;FOREST BERRIES;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAVUSHKIN YOG.KOLLEK.2% F 120G H PER&MAN;FLAVOURED;FRUITS/BERRIES;MANGO & PEACH;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAVUSHKIN YOG.KOLLEK.2% 120G H STRACHA;FLAVOURED;CHOCOLATE;STRACCIATELLA;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAV.YO.KO.2% F 4x120G(120G FR H PER-MANG;FLAVOURED;FRUITS/BERRIES;MANGO & PEACH;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAV.YO.KO.2% F 4x120G(120G FR H LES.YAGO;FLAVOURED;FRUITS/BERRIES;FOREST BERRIES;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;CUP;0.1500/KG;5%;5;SAVUSH.OSOBOE UDOV.5% F 150G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;CUP;0.2200/KG;2%;2;OPTIMAL S BIFIDOB.2% 220G;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;CUP;0.3500/KG;NO FAT/FAT FREE;0;OPTIMAL 0% F BIO 350G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;CUP;0.3500/KG;NO FAT/FAT FREE;0;OPTIMAL 0% F BIO 350G KLUBNIKA-KIVI;FLAVOURED;FRUITS/BERRIES;KIWI & STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% F BIO 120G H VISH&KRYZH;FLAVOURED;FRUITS/BERRIES;CHERRY&GOOSEBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% FZ BIO 120G H CHERNOSL&ZLAKI;FLAVOURED;CEREALS & FRUITS;CEREALS&DRY PLUM;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% F BIO 120G H KLYU-ZEML;FLAVOURED;FRUITS/BERRIES;CRANBERRY & WILD STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% FZ BIO 4X120G(120gFR H CH-ZL;FLAVOURED;CEREALS & FRUITS;CEREALS&DRY PLUM;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% FZN BIO 120G H KUR&ZLA&LYON;FLAVOURED;CEREALS&FRUITS&SEEDS;CEREALS & DRIED APRICOT & LINSEEDS;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL S BIFIDOB.2% 120G H SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;NO FAT/FAT FREE;0;OPTIMAL 0% F BIO 4X120G(120G FR H CHERN;FLAVOURED;FRUITS/BERRIES;BILBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;NO FAT/FAT FREE;0;OPTIMAL 0% F BIO 4X120G(120gFR H KL-KIV;FLAVOURED;FRUITS/BERRIES;KIWI & STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;SUPERKID;GROUP;0.1200/KG;2%;2;SUPERKID 2% F 4x120G H BANAN-YABLOKO;FLAVOURED;FRUITS/BERRIES;APPLE & BANANA;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;TEOS;CUP;0.1400/KG;2%;2;TEOS GRECHESKIY 2% F 140G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0;NA;NA;NA;NA;NA
MAT APR'20;SAVUSHKIN PRODUCT;TEOS;GROUP;0.1200/KG;NO FAT/FAT FREE;0;TEOS GRECHESKIY 0% F 120G H MAL-GRA;FLAVOURED;FRUITS/BERRIES;POMEGRANATE & RASPBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;7,50%;8;ALPENGURT EX.SLIV.7.5% F 100G H MIX LES.;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0;NA;NA;NA;NA;NA
MAT APR'20;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;7,50%;8;ALPENGURT EX.SLIV.7.5% F 100G H MIX KIWI;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0;NA;NA;NA;NA;NA
MAT APR'20;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;0,10%;1;ALPENGURT FRUKT.0.1% F 100G H MIX YABL.;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0;NA;NA;NA;NA;NA
MAT APR'20;ALPENGURT TM;ALPENGURT;CUP;0.4000/KG;0,10%;1;ALPENGURT FRUKT.0.1% F 400G MIX ABR-MAN;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0;NA;NA;NA;NA;NA
MAT APR'20;ALPENGURT TM;ALPENGURT;CUP;0.4000/KG;0,10%;1;ALPENGURT FRUKT.0.1% F 400G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0;NA;NA;NA;NA;NA
MAT APR'20;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;4,50%;5;ALPENGURT SLIV.4.5% F 100G H VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY&PINEAPPLE;0;NA;NA;NA;NA;NA
MAT APR'20;ALPENGURT TM;ALPENGURT;CUP;0.3750/KG;1,20%;2;ALPENGURT SOCHN-MOL.1.2% 375G SOK PER&MA;FLAVOURED;JUICE;PEACH & MARACUJA / PASSION FRUIT;0;NA;NA;NA;NA;NA
MAT APR'20;ALPENGURT TM;ALPENGURT;CUP;0.3750/KG;1,20%;2;ALPENGURT SOCHN-MOL.1.2% 375G SOK KLUBN;FLAVOURED;JUICE;STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;ALPENGURT TM;ALPENGURT;CUP;0.3750/KG;1,20%;2;ALPENGURT SOCHN-MOL.1.2% 375G SOK AN-DYN;FLAVOURED;JUICE;PINEAPPLE & MELON;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;AKTILAYT;CUP;0.3500/KG;1%;1;AKTILAYT DOBR.RAN.1% FZ 350G CHERNOS-ZLA;FLAVOURED;CEREALS & FRUITS;CEREALS&DRY PLUM;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;AKTILAYT;CUP;0.3200/KG;4%;4;AKTILAYT 4% FZN 320G YAB-GRU-ZLA-SEMEC;FLAVOURED;CEREALS&FRUITS&SEEDS;APPLE&CEREALS&PEAR&SEEDS;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;AKTILAYT;CUP;0.3200/KG;4%;4;AKTILAYT 4% FU 320G KIVI-MYUSLI;FLAVOURED;MUESLI & FRUITS;KIWI & CEREALS;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;AKTILAYT;CUP;0.3200/KG;4%;4;AKTILAYT 4% FZ 320G CHERNOSLIV-ZLAKI;FLAVOURED;CEREALS & FRUITS;CEREALS&DRY PLUM;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;AKTILAYT;CUP;0.3500/KG;1,50%;2;AKTILAYT 1.5% BIO 350G MALINA&ABRIKOS;FLAVOURED;FRUITS/BERRIES;RASPBERRY & APRICOT;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;AKTILAYT;CUP;0.3500/KG;1,50%;2;AKTILAYT 1.5% BIO 350G KLUBNIKA&YABLOKO;FLAVOURED;FRUITS/BERRIES;APPLE&STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;AKTILAYT;GROUP;0.1400/KG;1,50%;2;AKTILAYT 1.5% BIO 140G H MALINA&ABRIKOS;FLAVOURED;FRUITS/BERRIES;RASPBERRY & APRICOT;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;AKTILAYT;GROUP;0.1400/KG;1,50%;2;AKTILAYT 1.5% BIO 140G H KLUBN&YABLOKO;FLAVOURED;FRUITS/BERRIES;APPLE&STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1200/KG;6%;6;BAB.KRYNKA 6% F 120G H ANANAS-KOKOS;FLAVOURED;FRUITS/BERRIES;PINEAPPLE & COCONUT;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1200/KG;6%;6;BAB.KRYNKA 6% F 120G H KOKT.SOLN.FRUKTOV;FLAVOURED;FRUITS/BERRIES;FRUIT / FRUITS;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1200/KG;6%;6;BAB.KRYNKA 6% F 120G H MALINA-GRANAT;FLAVOURED;FRUITS/BERRIES;POMEGRANATE & RASPBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1400/KG;1%;1;BABUSHKINA KRYNKA 1% F 140G H VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.1400/KG;4,50%;5;BAB.KRYNKA 4.5% M 140G TSV.SHAR.IZ ZHEL;FLAVOURED;JELLY;JELLY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.1400/KG;4,50%;5;BAB.KRYNKA 4.5% NS 140G SHOKOLAD&OREH;FLAVOURED;CHOCOLATE&NUTS;CHOCOLATE & NUTS;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.1400/KG;4,50%;5;BAB.KRYNKA 4.5% F 140G BANAN&KORITSA;FLAVOURED;BANANA&CINNAMON;BANANA&CINNAMON;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3300/KG;6%;6;BAB.KRYNKA 6% FZ 330G KLUB&ZLA;FLAVOURED;CEREALS & FRUITS;CEREALS&STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3300/KG;6%;6;BAB.KRYNKA 6% FZ 330G AP&AN&ZLA;FLAVOURED;CEREALS & FRUITS;CEREALS&ORANGE&PINEAPPLE;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3300/KG;6%;6;BAB.KRYNKA 6% F 330G PERS&MARAKU;FLAVOURED;FRUITS/BERRIES;PEACH & MARACUJA / PASSION FRUIT;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3500/KG;2%;2;BAB.KRYNKA 2% F 350G GRUSHA&VANIL;FLAVOURED;FRUITS/BERRIES;PEAR & VANILLA;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3500/KG;2%;2;BAB.KRYNKA 2% F 350G YABLOKO-BANAN;FLAVOURED;FRUITS/BERRIES;APPLE & BANANA;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3500/KG;2%;2;BAB.KRYNKA 2% F 350G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3500/KG;2%;2;BAB.KRYNKA 2% F 350G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3500/KG;2%;2;BAB.KRYNKA 2% F 350G VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3500/KG;2%;2;BAB.KRYNKA 2% F 350G KIVI&KRYZHO;FLAVOURED;FRUITS/BERRIES;KIWI & GOOSEBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;TOPPER;0.1400/KG;5%;5;BAB.KRYNKA 5% FS 140G TO VANIL&SHOK.SHAR;FLAVOURED;CHOCOLATE BALLS;VANILIN;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1200/KG;6%;6;BAB.KRYNKA DOBR.RAN.6% F 120G H PERS&MAR;FLAVOURED;FRUITS/BERRIES;PEACH & MARACUJA / PASSION FRUIT;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1200/KG;6%;6;BAB.KRYNKA DOBR.RAN.6% FZ 120G H KLU&ZL;FLAVOURED;CEREALS & FRUITS;CEREALS&STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1200/KG;6%;6;BAB.KRYNKA DOBR.RAN.6% F 120G H ANA&MANG;FLAVOURED;FRUITS/BERRIES;MANGO & PINEAPPLE;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1200/KG;6%;6;BAB.KRYNKA DOBR.RAN.6% U 120G H MYUSLI;FLAVOURED;MUESLI;MUESLI;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1200/KG;2%;2;BAB.KRYNKA DOBR.RAN.2% F 120G H CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1200/KG;2%;2;BAB.KRYNKA DOBR.RAN.2% F 120G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;GROUP;0.1200/KG;2%;2;BAB.KRYNKA DOBR.RAN.2% F 120G H GRU&VANI;FLAVOURED;FRUITS/BERRIES;PEAR & VANILLA;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3300/KG;6%;6;BAB.KRYNKA DOBR.RAN.6% U 330G MYUSLI;FLAVOURED;MUESLI;MUESLI;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3300/KG;6%;6;BAB.KRYNKA DOBR.RAN.6% F 330G ANAN&MANGO;FLAVOURED;FRUITS/BERRIES;MANGO & PINEAPPLE;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3300/KG;6%;6;BAB.KRYNKA DOBR.RAN.6% F 330G MIX;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;VESYOLYE VNUCHATA;CUP;0.1200/KG;3%;3;VES.VNUCH.DOBR.RAN.3% F 120G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;VESYOLYE VNUCHATA;GROUP;0.2000/KG;3%;3;VES.VNUCH.DOBR.RAN.3% F 200G H CH.SM&EZH;FLAVOURED;FRUITS/BERRIES;BLACKBERRY & BLACKCURRANT;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;VESYOLYE VNUCHATA;GROUP;0.1200/KG;4%;4;VES.VNUCH.4% F 120G H KIVI-KRYZHOVNIK;FLAVOURED;FRUITS/BERRIES;KIWI & GOOSEBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;VESYOLYE VNUCHATA;GROUP;0.1200/KG;4%;4;VES.VNUCH.4% F 120G H BANAN;FLAVOURED;FRUITS/BERRIES;BANANA;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;VESYOLYE VNUCHATA;GROUP;0.1200/KG;4%;4;VES.VNUCH.4% F 120G H CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;KALI LASKA;CUP;0.1800/KG;2%;2;KALI LASKA 2% F 180G MALINA;FLAVOURED;FRUITS/BERRIES;RASPBERRY / MALINA;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;KALI LASKA;CUP;0.1800/KG;2%;2;KALI LASKA 2% F 180G YABLOKO&BANAN;FLAVOURED;FRUITS/BERRIES;APPLE & BANANA;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;KALI LASKA;CUP;0.3500/KG;2%;2;KALI LASKA 2% F 350G MALINA;FLAVOURED;FRUITS/BERRIES;RASPBERRY / MALINA;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;KALI LASKA;CUP;0.3500/KG;2%;2;KALI LASKA 2% F 350G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;KALI LASKA;CUP;0.3500/KG;2%;2;KALI LASKA 2% F 350G KIVI&KRYZHOVNIK;FLAVOURED;FRUITS/BERRIES;KIWI & GOOSEBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;KALI LASKA;CUP;0.3500/KG;2%;2;KALI LASKA 2% F 350G YABLOKO&BANAN;FLAVOURED;FRUITS/BERRIES;APPLE & BANANA;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;ECO GRECO;CUP;0.2300/KG;7%;7;ECO GRECO GRECHESKIY 7% 230G SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;ECO GRECO;DUAL CUP;0.1300/KG;7%;7;ECO GRECO GRECH.7% 130G PECH.YABLOKO DS;FLAVOURED;FRUITS/BERRIES;BAKED APPLE;0;NA;NA;NA;NA;NA
MAT APR'20;BABUSHKINA KRYNKA;ECO GRECO;DUAL CUP;0.1300/KG;7%;7;ECO GRECO GRECHESKIY 7% 130G KLUBNIKA DS;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.4000/KG;1,50%;2;BELLAKT COCKTAIL YOG.1.5% F 400G ABRIKOS;FLAVOURED;FRUITS/BERRIES;APRICOT / ABRIKOS;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.1250/KG;2%;2;BELLAKT COCKTAIL YOG.2.0% F 125G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.1250/KG;2%;2;BELLAKT COCKTAIL YOG.2.0% F 125G BANAN;FLAVOURED;FRUITS/BERRIES;BANANA;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.1250/KG;2%;2;BELLAKT COCKTAIL YOG.2.0% F 125G S FRUKT;FLAVOURED;FRUITS/BERRIES;FRUIT / FRUITS;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.1500/KG;1,50%;2;BELLAKT COCKTAIL YOG.1.5% F 150G BANAN;FLAVOURED;FRUITS/BERRIES;BANANA;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.2500/KG;1,50%;2;BELLAKT COCKTAIL YOG.1.5% F 250G MALINA;FLAVOURED;FRUITS/BERRIES;RASPBERRY / MALINA;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.2500/KG;1,50%;2;BELLAKT COCKTAIL YOG.1.5% F 250G KLUBNIK;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.2500/KG;2%;2;BELLAKT COCKTAIL YOG.2.0% F 250G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.2500/KG;2%;2;BELLAKT COCKTAIL YOG.2.0% F 250G BANAN;FLAVOURED;FRUITS/BERRIES;BANANA;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.2500/KG;2%;2;BELLAKT COCKTAIL YOG.2.0% F 250G KLUBNIK;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.1250/KG;3%;3;BELLAKT SO ZLAKAMI FZ 3.0% 125G PERSI;FLAVOURED;CEREALS & FRUITS;CEREALS&PEACH;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.1250/KG;0,20%;1;BELLAKT 0.2% F 125G LESNYE YAGODY;FLAVOURED;FRUITS/BERRIES;FOREST BERRIES;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.1250/KG;0,20%;1;BELLAKT 0.2% F 125G PERSIK&MARAKUYA;FLAVOURED;FRUITS/BERRIES;PEACH & MARACUJA / PASSION FRUIT;0;NA;NA;NA;NA;NA
MAT APR'20;BELLAKT-BELARUS;BELLAKT;CUP;0.2500/KG;0,20%;1;BELLAKT 0.2% F 250G PERSIK&MARAKUYA;FLAVOURED;FRUITS/BERRIES;PEACH & MARACUJA / PASSION FRUIT;0;NA;NA;NA;NA;NA
MAT APR'20;ZDRAVUSHKA - MILK;ZDRAVUSHKA;CUP;0.1400/KG;8%;8;ZDRAVUSHKA GRECHESKIY 8% F 140G VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;0;NA;NA;NA;NA;NA
MAT APR'20;ZDRAVUSHKA - MILK;ZDRAVUSHKA;CUP;0.1400/KG;8%;8;ZDRAVUSHKA GRECHESKIY 8% F 140G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;ZDRAVUSHKA - MILK;ZDRAVUSHKA;CUP;0.1400/KG;8%;8;ZDRAVUSHKA GRECHESKIY 8% F 140G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0;NA;NA;NA;NA;NA
MAT APR'20;ZDRAVUSHKA - MILK;ZDRAVUSHKA;CUP;0.1400/KG;8%;8;ZDRAVUSHKA GRECHESKIY 8% F 140G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0;NA;NA;NA;NA;NA
