Год_месяц;Клиент;Подкатегория;СЕГМЕНТ;Формат ТТ;Способ обработки;Наименование Товара в Сети;Производитель;Бренд;Тип упаковки;Масса;Наполнитель;Сквозное Имя;Продажи в кг;Продажи в руб;Offtake в кг
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;ВИОЛА Сыр плавленый сливочный сегм 45% 130г к/уп(Валио):16;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ сливочный;7979.01;4155569.385;18.30048165
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ВИОЛА Сыр плавленый сливочный сегм 45% 130г к/уп(Валио):16;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ сливочный;140368.67;79712653.59;9.809816898
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВИОЛА Сыр плавленый Четыре сыра 50% 400г пл/ван(Валио):12;ВАЛИО ООО;VIOLA;СТАКАН;0.4;4 сыра;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ VIOLA 0,4 кг 50% СТАКАН 4 сыра;0.8;108.91;0.8
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;-;-;ВИОЛА Сыр плавленый Четыре сыра сегм 130г 45% к/уп(Валио):16;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;4 сыра;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ 4 сыра;4.94;2362.239;2.47
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;ВИОЛА Сыр плавленый Четыре сыра сегм 130г 45% к/уп(Валио):16;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;4 сыра;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ 4 сыра;3814.85;1747669.848;9.236924939
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ВИОЛА Сыр плавленый Четыре сыра сегм 130г 45% к/уп(Валио):16;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;4 сыра;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ 4 сыра;144.04;67523.21;2.8808
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;-;-;ВИОЛА Сыр Сливочный 45% 180г д/п(Валио):7;ВАЛИО ООО;VIOLA;ДОЙПАК;0.18;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ VIOLA 0,18 кг 45% ДОЙПАК сливочный;12.96;5535.871;1.178181818
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВИОЛА Сыр Сливочный 45% 180г д/п(Валио):7;ВАЛИО ООО;VIOLA;ДОЙПАК;0.18;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ VIOLA 0,18 кг 45% ДОЙПАК сливочный;4866.12;2185884.177;10.09568465
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ВИОЛА Сыр Сливочный 45% 180г д/п(Валио):7;ВАЛИО ООО;VIOLA;ДОЙПАК;0.18;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ VIOLA 0,18 кг 45% ДОЙПАК сливочный;28047.06;11469880.03;1.958593575
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВИОЛА Сыр Сливочный 45% 180г дп(Валио):7;ВАЛИО ООО;VIOLA;ДОЙПАК;0.18;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ VIOLA 0,18 кг 45% ДОЙПАК сливочный;1646.1;832185.321;3.837062937
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ВИОЛА Сыр Сливочный 45% 180г дп(Валио):7;ВАЛИО ООО;VIOLA;ДОЙПАК;0.18;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ VIOLA 0,18 кг 45% ДОЙПАК сливочный;14773.32;6680636.589;2.049004161
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВИОЛА Сыр Четыре сыра 45% 180г д/п(Валио):7;ВАЛИО ООО;VIOLA;ДОЙПАК;0.18;4 сыра;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ VIOLA 0,18 кг 45% ДОЙПАК 4 сыра;2204.64;1150729.7;5.567272727
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ВИОЛА Сыр Четыре сыра 45% 180г д/п(Валио):7;ВАЛИО ООО;VIOLA;ДОЙПАК;0.18;4 сыра;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ VIOLA 0,18 кг 45% ДОЙПАК 4 сыра;50.04;25044.563;3.1275
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВИОЛА Сыр Четыре сыра 45% 180г дп(Валио):7;ВАЛИО ООО;VIOLA;ДОЙПАК;0.18;4 сыра;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ VIOLA 0,18 кг 45% ДОЙПАК 4 сыра;225;126568.123;2.586206897
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ВИОЛА Сыр Четыре сыра 45% 180г дп(Валио):7;ВАЛИО ООО;VIOLA;ДОЙПАК;0.18;4 сыра;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ VIOLA 0,18 кг 45% ДОЙПАК 4 сыра;6.3;3740.935;2.1
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;ВИТАКО Сыр плавл Гауда тост 45% 130г пищ/пл:17;ВИТАКО МК;ВИТАКО;ТОСТОВЫЙ;0.13;гауда;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ ВИТАКО 0,13 кг 45% ТОСТОВЫЙ гауда;1242.41;532275.959;23.44169811
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;ВИТАКО Сыр плавл Гауда тост 45% 130г пищ/пл:17;ВИТАКО МК;ВИТАКО;ТОСТОВЫЙ;0.13;гауда;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ ВИТАКО 0,13 кг 45% ТОСТОВЫЙ гауда;33.28;12439.935;2.773333333
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;ВИТАКО Сыр плавл с ветчиной тост 45% 130г пищ/пл:17;ВИТАКО МК;ВИТАКО;ТОСТОВЫЙ;0.13;ветчина;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ ВИТАКО 0,13 кг 45% ТОСТОВЫЙ ветчина;4007.51;1730269.691;35.78133929
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;ВИТАКО Сыр плавл с ветчиной тост 45% 130г пищ/пл:17;ВИТАКО МК;ВИТАКО;ТОСТОВЫЙ;0.13;ветчина;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ ВИТАКО 0,13 кг 45% ТОСТОВЫЙ ветчина;26.65;11659.11;2.220833333
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;-;-;ВИТАКО Сыр плавл сливочный 60% 200г п/ван(Плавит):16;ВИТАКО МК;ВИТАКО;СТАКАН;0.2;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВИТАКО 0,2 кг 60% СТАКАН сливочный;19.6;7340.113;9.8
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВИТАКО Сыр плавл сливочный 60% 200г п/ван(Плавит):16;ВИТАКО МК;ВИТАКО;СТАКАН;0.2;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВИТАКО 0,2 кг 60% СТАКАН сливочный;12810.6;4486865.717;69.62282609
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ВИТАКО Сыр плавл сливочный 60% 200г п/ван(Плавит):16;ВИТАКО МК;ВИТАКО;СТАКАН;0.2;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВИТАКО 0,2 кг 60% СТАКАН сливочный;72;25454.77;7.2
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВИТАКО Сыр плавл Янтарь 60% 180г п/ван(Плавит):16;ВИТАКО МК;ВИТАКО;СТАКАН;0.18;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВИТАКО 0,18 кг 60% СТАКАН янтарь;15.3;5310.712;1.390909091
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВКУСНЫЙ ДЕНЬ Мол/сод/пр змж плав сыр Гриб100г(КомбинатДП):12;РОСТАГРОЭКСПОРТ;ВКУСНЫЙ ДЕНЬ;СТАКАН;0.1;грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВКУСНЫЙ ДЕНЬ 0,1 кг 55% СТАКАН грибы;664.2;181978.654;39.07058824
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ВКУСНЫЙ ДЕНЬ Мол/сод/пр змж плав сыр Гриб100г(КомбинатДП):12;РОСТАГРОЭКСПОРТ;ВКУСНЫЙ ДЕНЬ;СТАКАН;0.1;грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВКУСНЫЙ ДЕНЬ 0,1 кг 55% СТАКАН грибы;10.5;3044.943;5.25
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВКУСНЫЙ ДЕНЬ Сыр плав Дружба 55% пл/ст 100г(Комб дет пит):12;РОСТАГРОЭКСПОРТ;ВКУСНЫЙ ДЕНЬ;СТАКАН;0.1;дружба;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВКУСНЫЙ ДЕНЬ 0,1 кг 55% СТАКАН дружба;941.8;254710.949;62.78666667
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ВКУСНЫЙ ДЕНЬ Сыр плав Дружба 55% пл/ст 100г(Комб дет пит):12;РОСТАГРОЭКСПОРТ;ВКУСНЫЙ ДЕНЬ;СТАКАН;0.1;дружба;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВКУСНЫЙ ДЕНЬ 0,1 кг 55% СТАКАН дружба;76.3;21650.838;1.589583333
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВКУСНЫЙ ДЕНЬ Сыр плав Шок 30% пл/ст 100г(Комб дет пит):12;РОСТАГРОЭКСПОРТ;ВКУСНЫЙ ДЕНЬ;СТАКАН;0.1;шоколад;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВКУСНЫЙ ДЕНЬ 0,1 кг 30% СТАКАН шоколад;772.8;205123.447;40.67368421
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ВКУСНЫЙ ДЕНЬ Сыр плав Шок 30% пл/ст 100г(Комб дет пит):12;РОСТАГРОЭКСПОРТ;ВКУСНЫЙ ДЕНЬ;СТАКАН;0.1;шоколад;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВКУСНЫЙ ДЕНЬ 0,1 кг 30% СТАКАН шоколад;30.3;7796.129;2.164285714
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ВКУСНЫЙ ДЕНЬ Сыр плав Янтарь 60% пл/ст 100г(Комб дет пит):12;РОСТАГРОЭКСПОРТ;ВКУСНЫЙ ДЕНЬ;СТАКАН;0.1;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВКУСНЫЙ ДЕНЬ 0,1 кг 60% СТАКАН янтарь;4207;1149161.889;191.2272727
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ВКУСНЫЙ ДЕНЬ Сыр плав Янтарь 60% пл/ст 100г(Комб дет пит):12;РОСТАГРОЭКСПОРТ;ВКУСНЫЙ ДЕНЬ;СТАКАН;0.1;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ВКУСНЫЙ ДЕНЬ 0,1 кг 60% СТАКАН янтарь;87.4;25330.646;1.589090909
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;-;-;ВОЛНА Сыр плав. 45%,55% 90г фол (Карат) :12;КАРАТ ОАО;КАРАТ;ЛОМТЕВОЙ;0.09;волна;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ КАРАТ 0,09 кг 45% ЛОМТЕВОЙ волна;236.79;83919.11;2.818928571
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Гипермаркет;-;ВОЛНА Сыр плав. 45%,55% 90г фол (Карат) :12;КАРАТ ОАО;КАРАТ;ЛОМТЕВОЙ;0.09;волна;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ КАРАТ 0,09 кг 45% ЛОМТЕВОЙ волна;8312.76;2500617.334;34.20888889
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;ВОЛНА Сыр плав. 45%,55% 90г фол (Карат) :12;КАРАТ ОАО;КАРАТ;ЛОМТЕВОЙ;0.09;волна;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ КАРАТ 0,09 кг 45% ЛОМТЕВОЙ волна;150869.79;45603470.91;10.67122577
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ГЛАВПЛАВСЫР Сыр Дружба плавл 40% 200г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.2;дружба;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,2 кг 40% СТАКАН дружба;1307.6;489622.767;36.32222222
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ГЛАВПЛАВСЫР Сыр Дружба плавл 40% 200г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.2;дружба;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,2 кг 40% СТАКАН дружба;82.2;30551.609;20.55
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ГЛАВПЛАВСЫР Сыр Дружба плавл 40% 400г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.4;дружба;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,4 кг 40% СТАКАН дружба;829.2;285427.893;26.7483871
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ГЛАВПЛАВСЫР Сыр плавл с грибами 55% 200г п/к(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.2;грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,2 кг 55% СТАКАН грибы;131;48801.291;14.55555556
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;-;-;ГЛАВПЛАВСЫР Сыр плавл сливоч с ветчин 40% 400г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.4;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,4 кг 40% СТАКАН ветчина;418.4;136910.07;6.973333333
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ГЛАВПЛАВСЫР Сыр плавл сливоч с ветчин 40% 400г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.4;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,4 кг 40% СТАКАН ветчина;5452.4;1802544.633;59.26521739
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ГЛАВПЛАВСЫР Сыр плавл сливоч с ветчин 40% 400г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.4;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,4 кг 40% СТАКАН ветчина;62200;20114020.12;22.69244801
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ГЛАВПЛАВСыр Сыр плавл сливочный 40% 200г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.2;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,2 кг 40% СТАКАН сливочный;1066.2;400135.41;25.38571429
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ГЛАВПЛАВСыр Сыр плавл сливочный 40% 200г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.2;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,2 кг 40% СТАКАН сливочный;40.4;14571.214;10.1
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;-;-;ГЛАВПЛАВСЫР Сыр Янтарь плавл 40% 400г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.4;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,4 кг 40% СТАКАН янтарь;424.8;145113.76;6.742857143
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ГЛАВПЛАВСЫР Сыр Янтарь плавл 40% 400г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.4;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,4 кг 40% СТАКАН янтарь;6535.6;2272575.343;62.24380952
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ГЛАВПЛАВСЫР Сыр Янтарь плавл 40% 400г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.4;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,4 кг 40% СТАКАН янтарь;85257.2;28353132.19;30.04129669
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ГЛАВПЛАВСЫР Сыр Янтарь плавленый 40% 200г пл/кон(КМП):8;КРАСНОБАКОВСКИЕ МОЛОЧНЫЕ ПРОДУКТЫ;ГЛАВПЛАВСЫР;СТАКАН;0.2;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ГЛАВПЛАВСЫР 0,2 кг 40% СТАКАН янтарь;56.8;21026.39;56.8
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;-;КОПЧЕНЫЙ;ГОРОД СЫРА Колб Сырн прод копч 40%500г п/о(Невские сыры):10;НЕВА МИЛК ГК;ГОРОД СЫРА;ФИКСИРОВАННЫЙ;0.5;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 0,5 кг 40% ФИКСИРОВАННЫЙ;5;669.02;2.5
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;ГОРОД СЫРА Колб Сырн прод копч 40%500г п/о(Невские сыры):10;НЕВА МИЛК ГК;ГОРОД СЫРА;ФИКСИРОВАННЫЙ;0.5;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 0,5 кг 40% ФИКСИРОВАННЫЙ;30297;3667055.145;117.4302326
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;КОПЧЕНЫЙ;ГОРОД СЫРА Колб Сырн прод копч 40%500г п/о(Невские сыры):10;НЕВА МИЛК ГК;ГОРОД СЫРА;ФИКСИРОВАННЫЙ;0.5;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 0,5 кг 40% ФИКСИРОВАННЫЙ;453.5;55848.873;15.11666667
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;ГОРОД СЫРА Колбасный сыр 40% 150г МГС(Невские сыры):15;НЕВА МИЛК ГК;ГОРОД СЫРА;СЛАЙСЕР;0.15;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 0,15 кг 40% СЛАЙСЕР;1101.3;494878.785;20.77924528
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;КОПЧЕНЫЙ;ГОРОД СЫРА Колбасный сыр 40% 150г МГС(Невские сыры):15;НЕВА МИЛК ГК;ГОРОД СЫРА;СЛАЙСЕР;0.15;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 0,15 кг 40% СЛАЙСЕР;5.85;2772.356;0.835714286
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;ГОРОД СЫРА Прод плав колб коп c гриб 40%нар150г(Нев Сыры):10;НЕВА МИЛК ГК;ГОРОД СЫРА;СЛАЙСЕР;0.15;грибы;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 0,15 кг 40% СЛАЙСЕР грибы;642.9;190120.437;16.0725
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;КОПЧЕНЫЙ;ГОРОД СЫРА Прод плав колб коп c гриб 40%нар150г(Нев Сыры):10;НЕВА МИЛК ГК;ГОРОД СЫРА;СЛАЙСЕР;0.15;грибы;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 0,15 кг 40% СЛАЙСЕР грибы;0.15;53.196;0.15
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;Город Сыра Сыр Колбасный 40% (в) терм/уп(Невские Сыры):10;НЕВА МИЛК ГК;ГОРОД СЫРА;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 1 кг 40% ВЕСОВОЙ;29.14;5887.902;29.14
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;-;КОПЧЕНЫЙ;ГОРОД СЫРА Сыр Колбасный 40% 500г п/о(Невские сыры):10;НЕВА МИЛК ГК;ГОРОД СЫРА;ФИКСИРОВАННЫЙ;0.5;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 0,5 кг 40% ФИКСИРОВАННЫЙ;17.5;6326.683;8.75
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;ГОРОД СЫРА Сыр Колбасный 40% 500г п/о(Невские сыры):10;НЕВА МИЛК ГК;ГОРОД СЫРА;ФИКСИРОВАННЫЙ;0.5;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 0,5 кг 40% ФИКСИРОВАННЫЙ;19049.5;5833028.071;64.57457627
MAT FEB 2020;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;КОПЧЕНЫЙ;ГОРОД СЫРА Сыр Колбасный 40% 500г п/о(Невские сыры):10;НЕВА МИЛК ГК;ГОРОД СЫРА;ФИКСИРОВАННЫЙ;0.5;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 0,5 кг 40% ФИКСИРОВАННЫЙ;557;154689.549;24.2173913
